code,year,happiness,food_insec,precipitation,indiv_free,gini,hdi,gdp_pc,family,corruption,air_deaths,life_expectancy,temperature,urbanization,covid,hri,suicides,taxes,schooling
TZA,2021,3.7024,35.954,13.565,8.351,33.0,,66.2007,22.982767,0.3530958990384615,0.78,0.391,10.712074,0.549,2584.39770507813,26.3,1071.0,0.698,4.593
TZA,2020,3.6232,35.227,13.565,8.351,33.0,,66.4077,22.933569,0.10679917007547171,0.732,0.391,11.574074,0.548,2552.546875,25.8,1071.0,0.657,4.4849176
TZA,2019,3.4762,34.5,13.911116,8.15,33.0,,66.9885,23.304514,0.219,0.733,0.391,11.031519,0.548,2578.84033203125,24.4,1071.0,0.674,4.593
TZA,2018,3.2307,33.776,13.855004,8.04,36.0,,66.5346,22.823593,0.219,0.748,0.4049123,11.699063,0.538,2511.82934570313,24.9,1071.0,0.689,4.474151
TZA,2017,3.3035,33.053,13.713469,8.15,36.0,,65.9987,23.346632,0.219,0.76,0.391,11.84092,0.528,2457.5693359375,25.6,1071.0,0.707,4.82
TZA,2016,3.349,32.333,13.698663,8.32,32.0,,65.3862,23.208307,0.219,0.762,0.391,11.386381,0.524,2381.22241210938,24.8,1071.0,0.71,4.593
TZA,2015,3.666,31.617,13.69836,8.23,30.0,,64.6507,23.215796,0.219,0.767,0.391,10.492496,0.52,2306.66748046875,20.6,1071.0,0.749,4.593
TZA,2014,3.781,30.904,13.52999,8.25,31.0,,63.8733,22.951416,0.219,0.753,0.391,11.363797,0.515,2246.34497070313,24.629,1071.0,0.754,4.593
TZA,2011,3.800163,28.798,12.545111,9.32,33.0,,61.0492,22.825401,0.219,0.782,0.3778315,9.87706,0.499,2064.06860351563,24.629,1071.0,0.772,4.593
THA,2022,5.843,49.024,8.243,7.446,36.8,90.5188,78.18,26.370127,0.3210053689423077,0.318,0.361,17.566,0.786,17507.6201930152,0.857,1622.0,0.386,8.726
THA,2021,5.8912,52.163,8.243,7.446,36.8,89.65,78.7154,26.46472,0.2289562908846154,0.318,0.35115325,16.232868,0.8,17087.2109542728,1.3,1622.0,0.381,8.726
THA,2020,5.9847,51.43,8.243,7.446,36.8,89.65,79.2739,27.004997,0.0024603964716981134,0.313,0.34985816,16.691965,0.802,16865.5487709163,1.1,1622.0,0.361,8.68309
THA,2019,5.9988,50.692,7.889034,7.95,36.8,89.65,78.9751,27.099691,0.184,0.369,0.34855723,17.15763,0.804,17997.1330707129,0.8,1622.0,0.446,8.726
THA,2018,6.008,49.949,7.8760853,7.9,36.0,89.65,78.6622,26.450584,0.184,0.356,0.36412174,17.448473,0.795,17669.0455750573,0.7,1622.0,0.361,8.855771
THA,2017,6.0723,49.2,7.86321,7.49,37.0,89.65,78.3939,26.500832,0.184,0.324,0.36528754,17.260458,0.79,17008.0384242563,0.7,1622.0,0.346,8.64
THA,2016,6.424,48.448,7.9720407,7.59,35.0,89.65,78.0489,26.949905,0.184,0.349,0.3689063,17.791197,0.785,16393.3147372019,0.7,1622.0,0.37,8.726
THA,2015,6.474,47.694,8.167168,7.15,38.0,89.65,77.7166,26.804937,0.184,0.343,0.35987332,18.68623,0.781,15919.3698642621,0.7,1622.0,0.374,8.726
THA,2014,6.455,46.943,8.407334,6.87,38.0,88.7814,77.4153,26.404802,0.184,0.362,0.37032664,18.219446,0.778,15509.1811014405,0.857,1622.0,0.4,8.726
THA,2011,5.80368,44.698,9.524885,7.17,36.8,89.65,76.4212,25.740616,0.184,0.67,0.37459034,18.610197,0.743,14199.2795150368,0.857,1622.0,0.654,8.726
TGO,2022,4.1374,41.068,14.494,16.182,31.0,,59.964,27.01655,0.2327951064423077,0.723,0.439,13.198,0.521,2202.72681593814,17.214,1168.0,0.717,5.751
TGO,2021,4.1123,43.358,14.494,16.182,31.0,,61.6194,27.747223,0.2910734665384615,0.723,0.439,13.198,0.539,2130.85891736501,19.4,1168.0,0.72,5.751
TGO,2020,4.1068,42.8,14.494,16.182,31.0,,61.035,27.425814,0.08615597066037736,0.723,0.439,13.198,0.535,2058.56505954715,18.8,1168.0,0.741,5.9727387
TGO,2019,4.1872,42.248,14.80089,14.8097,31.0,,60.9011,27.520218,0.203,0.622,0.439,13.155188,0.535,2063.75873636961,17.2,1168.0,0.653,5.751
TGO,2018,4.0849,41.702,14.75336,14.8774,30.0,,60.244,27.160667,0.203,0.618,0.42534238,12.709543,0.528,2014.94172914438,16.9,1168.0,0.649,5.709833
TGO,2017,3.9985,41.162,14.668367,15.3976,32.0,,60.1544,27.413996,0.203,0.625,0.439,13.042228,0.524,1970.21483978015,15.8,1168.0,0.658,5.57
TGO,2016,3.495,40.628,14.477468,15.9711,32.0,,59.5501,27.481936,0.203,0.665,0.439,13.958197,0.518,1941.62759622356,16.3,1168.0,0.705,5.751
TGO,2015,3.303,40.1,14.359933,16.6917,32.0,,59.3958,27.191729,0.203,0.66,0.4305614,14.048378,0.514,1910.0000450624,16.1,1168.0,0.696,5.751
TGO,2014,2.839,39.579,14.165063,17.4088,29.0,,58.8534,27.03958,0.203,0.655,0.439,13.63686,0.505,1856.9048137414,17.214,1168.0,0.693,5.751
TGO,2011,3.007487,38.032,14.230964,18.1197,31.0,,57.9246,27.138361,0.203,0.666,0.46020582,11.83755,0.487,1687.61106815319,17.214,1168.0,0.697,5.751
TTO,2019,6.1919,53.187,7.2388487,8.28,38.8,94.595,74.2279,26.444878,,0.909,,18.39057,0.821,25698.0051958775,,2200.0,0.9,9.123
TTO,2018,6.1919,53.184,7.098284,8.5,41.0,94.595,73.8018,26.076899,,0.907,,17.65656,0.815,25864.9449662792,,2200.0,0.9,9.115808
TTO,2017,6.1919,53.205,7.047516,8.96,41.0,94.595,74.2301,26.37192,,0.898,,18.024,0.817,26481.0729690522,,2200.0,0.895,9.13
TTO,2016,6.168,53.25,7.1767187,9.23,35.0,94.595,74.281,26.653877,,0.914,,18.024,0.815,27992.1181801017,,2200.0,0.905,9.123
TTO,2015,6.168,53.319,7.2707014,9.54,39.0,94.595,74.5032,26.420546,,0.907,,18.024,0.816,30460.3741847614,,2200.0,0.905,9.123
TTO,2014,6.168,53.413,7.182862,9.83,38.0,94.59459,74.2152,26.267885,,0.905,,18.024,0.809,30900.4314627837,,2200.0,0.902,9.123
TTO,2011,6.262625,53.836,6.716805,9.2,38.8,94.595,73.2779,26.392202,,0.902,,18.024,0.794,27324.1748967072,,2200.0,0.899,9.123
TUN,2022,4.4967,68.601,10.816,3.097,40.8,97.43378,75.493,21.43348,0.2448708298923077,0.813,0.328,29.645,0.735,10569.050828623,10.443,207.0,0.754,6.377
TUN,2021,4.516,69.888,10.816,3.097,40.8,97.514,73.7719,21.388502,0.8405568553846153,0.824,0.328,29.645,0.731,10395.9135598813,12.6,207.0,0.79,6.377
TUN,2020,4.5965,69.568,10.816,3.097,40.8,97.514,75.2923,20.859568,0.06507356487566038,0.822,0.328,32.456398,0.737,10040.1243774743,12.6,207.0,0.786,6.494052
TUN,2019,4.3922,69.254,10.716591,3.18,40.8,97.514,75.9933,20.404142,0.384,0.824,0.328,32.08135,0.745,11113.7957309198,10.7,207.0,0.79,6.377
TUN,2018,4.4606,68.945,10.588053,3.09,43.0,97.514,75.9501,20.573936,0.384,0.817,0.328,29.936901,0.743,11046.6818041618,9.7,207.0,0.804,6.368259
TUN,2017,4.5924,68.642,10.5416355,3.01,42.0,97.514,75.8448,20.1275,0.384,0.841,0.328,29.222147,0.74,10874.9468863561,9.1,207.0,0.823,6.27
TUN,2016,4.805,68.346,10.643711,2.98,41.0,97.514,75.7861,20.988428,0.384,0.796,0.328,27.911142,0.737,10751.3979430551,9.3,207.0,0.797,6.377
TUN,2015,5.045,68.056,10.812819,3.03,38.0,97.514,75.6919,20.321018,0.384,0.789,0.32815883,28.521862,0.733,10750.2373228704,9.1,207.0,0.79,6.377
TUN,2014,4.739,67.772,10.983519,3.1,40.0,97.59336,75.6497,20.941265,0.384,0.767,0.328,29.290253,0.73,10767.2229090236,10.443,207.0,0.762,6.377
TUN,2011,5.140657,66.938,11.422585,3.29,40.8,97.514,75.4595,20.021786,0.384,0.798,0.328,27.741055,0.722,10135.6801974961,10.443,207.0,0.775,6.377
TUR,2022,4.6135,74.479,9.923,2.279,41.8,91.75983,76.581,12.2066765,0.17507739834615382,0.311,0.416,24.54,0.822,33149.4982176858,,593.0,0.327,8.997
TUR,2021,4.7442,76.569,9.923,2.279,41.8,93.566,76.0324,12.617993,0.39204997984615386,0.327,0.416,24.954504,0.838,31722.1597179877,,593.0,0.329,8.997
TUR,2020,4.9476,76.105,9.923,2.279,41.8,93.566,75.85,12.791945,0.2192665380566038,0.33,0.416,23.853754,0.833,28726.1916576598,,593.0,0.337,9.227495
TUR,2019,5.1318,75.63,9.451574,2.34,41.8,93.566,77.8318,12.602787,0.262,0.313,0.41909108,23.135723,0.842,28476.6828439244,,593.0,0.331,8.997
TUR,2018,5.3726,75.143,9.476702,2.25,41.0,93.566,77.5631,13.3263855,0.262,0.307,0.4187752,23.983484,0.839,28652.2115909444,,593.0,0.319,8.864876
TUR,2017,5.4825,74.644,9.622496,2.26,40.0,93.566,77.1408,11.961094,0.262,0.312,0.41405666,24.68026,0.833,28193.1744851997,,593.0,0.293,8.9
TUR,2016,5.5,74.134,9.901941,2.26,41.0,93.566,76.6605,12.240785,0.262,0.339,0.41873705,25.128202,0.823,26568.0196460284,,593.0,0.301,8.997
TUR,2015,5.389,73.611,10.247433,2.26,42.0,93.566,76.646,12.057044,0.262,0.507,0.42854458,24.9569,0.817,26061.8315185663,,593.0,0.468,8.997
TUR,2014,5.332,73.077,10.299343,2.3,45.0,95.37193,76.5648,12.60846,0.262,0.529,0.41236562,24.45724,0.809,24897.0014082098,,593.0,0.51,8.997
TUR,2011,5.233999,71.402,10.458057,2.28,41.8,93.566,74.9406,10.735828,0.262,0.66,0.40039355,25.706139,0.762,21701.7020407689,,593.0,0.631,8.997
TKM,2021,5.4743,52.998,11.248,6.647,19.2,,69.2644,17.75072,0.21314525543846155,0.073,,,0.745,14696.8236128894,,161.0,0.111,
TKM,2020,5.0664,52.516,11.248,6.647,19.2,,68.687,16.462715,0.19967477644754716,0.074,,,0.741,14269.6410232194,,161.0,0.114,
TKM,2019,5.1191,52.048,10.861875,6.07,19.2,,69.0016,17.403635,0.206,0.094,,,0.742,14992.6039650936,,161.0,0.141,
TKM,2018,5.2467,51.593,10.997398,6.09,20.0,,68.7963,17.183928,0.206,0.083,,,0.746,14321.1395723949,,161.0,0.122,
TKM,2017,5.6362,51.153,11.159594,6.23,19.0,,68.9158,16.901653,0.206,0.085,,,0.741,13703.5127239741,,161.0,0.125,
TKM,2016,5.822,50.728,11.444843,6.59,22.0,,68.7774,17.353788,0.206,0.076,,,0.742,13086.0134078181,,161.0,0.105,
TKM,2015,5.658,50.317,11.6493,6.62,18.0,,68.7816,17.057938,0.206,0.072,,,0.74,12540.2838757783,,161.0,0.102,
TKM,2014,5.548,49.921,11.58424,7.11,17.0,,68.6135,16.186537,0.206,0.072,,,0.734,11989.653763765,,161.0,0.103,
TKM,2011,6.567713,48.825,11.036129,7.82,19.2,,68.567,16.273306,0.206,0.067,,,0.72,9379.14387596202,,161.0,0.104,
UGA,2022,4.4325,23.103,13.281,11.288,25.6,,61.609,23.55118,0.3641514628076923,0.416,0.427,10.205,0.519,2280.07374296159,23.929,1180.0,0.394,4.373
UGA,2021,4.6026,25.553,13.281,11.288,25.6,,62.7048,23.605215,0.4297894309615385,0.407,0.427,10.205,0.525,2246.41411077359,24.9,1180.0,0.393,4.373
UGA,2020,4.6365,24.954,13.281,11.288,25.6,,62.8513,23.170992,0.17891588901886793,0.442,0.427,11.05294,0.524,2240.49023729115,23.2,1180.0,0.431,4.335872
UGA,2019,4.432,24.361,13.576797,10.4467,25.6,,62.9913,23.512281,0.324,0.487,0.42705452,11.530119,0.525,2250.01492163403,23.4,1180.0,0.43,4.373
UGA,2018,4.1894,23.774,13.582474,10.2516,26.0,,62.7139,23.275606,0.324,0.493,0.427,11.076842,0.522,2186.90714698189,24.9,1180.0,0.436,4.3321576
UGA,2017,4.1608,23.196,13.383367,10.3393,26.0,,62.115,23.745338,0.324,0.52,0.427,10.895104,0.52,2128.39686872771,25.6,1180.0,0.461,4.45
UGA,2016,4.081,22.624,13.369295,11.0628,25.0,,61.6479,24.075869,0.324,0.561,0.42753693,10.566853,0.519,2137.20727773952,24.0,1180.0,0.49,4.373
UGA,2015,3.739,22.06,13.432588,11.0416,25.0,,61.0856,23.616753,0.324,0.628,0.427,10.156836,0.517,2108.86025763536,21.5,1180.0,0.539,4.373
UGA,2014,3.931,21.504,13.362869,11.3989,26.0,,60.4081,23.382235,0.324,0.658,0.427,8.926276,0.512,2067.79541692834,23.929,1180.0,0.544,4.373
UGA,2011,4.313321,19.898,12.26274,14.4737,25.6,,57.9651,22.955566,0.324,0.646,0.427,7.4349704,0.506,1996.06557674086,23.929,1180.0,0.554,4.373
UKR,2022,5.0714,69.256,6.77,18.206,28.8,85.02966,73.29,9.909944,0.503033380576923,0.601,0.254,32.963,0.777,10731.4404296875,2.543,565.0,0.614,10.065
UKR,2021,5.0841,69.757,6.77,18.206,28.8,88.517,71.624,9.192958,1.0212207596153846,0.709,0.254,31.395721,0.773,12949.326171875,4.3,565.0,0.756,10.065
UKR,2020,4.8748,69.608,6.77,18.206,28.8,88.517,72.5726,10.760059,0.29845369094339624,0.698,0.25627363,32.53036,0.775,12407.7900390625,3.2,565.0,0.757,9.874516
UKR,2019,4.5607,69.473,6.168804,17.7287,28.8,88.517,74.5364,10.656075,0.608,0.668,0.26619467,32.45501,0.786,12804.955078125,2.5,565.0,0.732,10.065
UKR,2018,4.3322,69.352,6.1747227,17.9939,32.0,88.517,74.4122,9.854163,0.608,0.64,0.26071486,32.579952,0.783,12336.9267578125,1.6,565.0,0.669,10.121033
UKR,2017,4.1029,69.246,6.1278234,16.9397,30.0,88.517,74.7181,9.879055,0.608,0.623,0.26049048,32.03229,0.782,11860.560546875,2.0,565.0,0.671,10.2
UKR,2016,4.096,69.154,6.5210648,17.5641,29.0,88.517,74.3121,9.661365,0.608,0.614,0.25002202,30.859114,0.779,11536.31640625,2.2,565.0,0.662,10.065
UKR,2015,4.324,69.061,7.0739465,17.8746,27.0,88.517,73.4581,10.242915,0.608,0.569,0.2545754,34.451443,0.774,11216.1181640625,2.0,565.0,0.636,10.065
UKR,2014,4.681,68.968,7.2268,20.3935,26.0,92.00346,72.5905,9.574117,0.608,0.546,0.24025366,33.967335,0.773,12385.8134765625,2.543,565.0,0.612,10.065
UKR,2011,5.089082,68.689,8.09995,18.9459,28.8,88.517,71.3872,8.933667,0.608,0.742,0.24551843,36.39497,0.769,12933.3564453125,2.543,565.0,0.783,10.065
ARE,2022,6.5712,86.149,12.739,5.306,69.4,,79.181,28.873423,0.08417019201923076,0.529,,19.807695,0.887,74917.674109094,1.0,78.0,0.355,9.618
ARE,2021,6.576,87.299,12.739,5.306,69.4,,78.7104,29.088684,0.09908980569230769,0.529,,13.915798,0.911,70028.0250549154,1.2,78.0,0.346,9.618
ARE,2020,6.5605,87.048,12.739,5.306,69.4,,78.9457,28.583376,0.04782735455849056,0.571,,12.785951,0.912,67668.2866393681,0.8,78.0,0.393,9.645997
ARE,2019,6.7908,86.789,12.422841,5.24,69.4,,79.7262,28.695024,0.077,0.576,,15.171976,0.92,71782.1538368191,1.0,78.0,0.39,9.618
ARE,2018,6.8245,86.522,12.470326,5.01,70.0,,79.6274,28.955519,0.077,0.612,,15.647127,0.909,71550.5543294766,1.0,78.0,0.411,9.717064
ARE,2017,6.7741,86.248,12.57966,4.78,71.0,,79.5036,28.944597,0.077,0.612,,11.937193,0.897,71182.3707145056,1.0,78.0,0.407,9.49
ARE,2016,6.648,85.965,12.757034,4.97,66.0,,79.3347,28.22254,0.077,0.601,,8.93746,0.87,71244.585812911,1.0,78.0,0.423,9.618
ARE,2015,6.573,85.674,12.945281,5.25,70.0,,79.2232,28.916868,0.077,0.593,,15.104752,0.865,68076.6358921929,1.0,78.0,0.415,9.618
ARE,2014,6.901,85.375,12.935207,5.6,70.0,,79.0442,28.001822,0.077,0.577,,21.889767,0.859,64334.0915515339,1.0,78.0,0.399,9.618
ARE,2011,6.977243,84.423,13.062605,6.29,69.4,,78.5168,28.426857,0.077,0.534,,15.022,0.84,59491.3758343339,1.0,78.0,0.361,9.618
GBR,2022,6.7956,83.077,2.606,7.384,80.4,91.71779,81.018,10.327683,0.22257533319230768,0.911,0.331,33.916,0.926,47587.1673459552,1.486,1220.0,0.891,11.492
GBR,2021,6.9425,84.152,2.606,7.384,80.4,91.718,80.7422,9.570978,0.2570211668269231,0.904,0.331,34.262432,0.929,45567.569324889,1.6,1220.0,0.886,11.492
GBR,2020,7.0636,83.903,2.606,7.384,80.4,91.718,80.4345,9.900731,0.34166977651509434,0.92,0.3264552,34.628475,0.924,41895.8251486161,1.1,1220.0,0.895,11.538006
GBR,2019,7.1645,83.652,2.4022942,6.88,80.4,91.718,81.725,9.685096,0.274,0.936,0.32825133,34.04638,0.935,46909.0770276433,0.7,1220.0,0.914,11.492
GBR,2018,7.0537,83.398,2.4520597,7.08,80.0,91.718,81.1254,9.709323,0.274,0.952,0.33691058,34.01664,0.929,46412.5401946736,1.3,1220.0,0.924,11.457277
GBR,2017,6.8143,83.143,2.4437268,7.24,82.0,91.718,81.1684,9.836825,0.274,0.953,0.32609162,34.037254,0.93,46048.2000506645,1.7,1220.0,0.916,11.48
GBR,2016,6.714,82.886,2.4920118,7.62,81.0,91.718,81.0747,9.547396,0.274,0.939,0.33109328,33.844994,0.927,45162.9958506662,2.1,1220.0,0.906,11.492
GBR,2015,6.725,82.626,2.5569732,7.81,81.0,91.718,80.9238,9.4430065,0.274,0.939,0.33311963,33.20823,0.924,44648.8424051544,1.9,1220.0,0.906,11.492
GBR,2014,6.867,82.365,2.6799164,7.64,78.0,91.718,81.1602,10.129426,0.274,0.939,0.3314094,33.00886,0.924,44026.5280117337,1.486,1220.0,0.906,11.492
GBR,2011,6.936396,81.57,3.2152598,7.42,80.4,91.718,80.8046,9.875439,0.274,0.965,0.33191085,34.18737,0.908,42164.1183962835,1.486,1220.0,0.94,11.492
USA,2022,6.8937,82.03,2.228,13.418,74.0,91.04893,78.569,9.867086,0.24949758567884617,0.943,0.409,26.127,0.922,64623.1256297446,0.857,715.0,0.928,10.826
USA,2021,6.9768,82.873,2.228,13.418,74.0,90.983,77.1982,10.219055,0.42498837773076925,0.941,0.39751095,26.82138,0.921,63635.823810408,0.7,715.0,0.923,10.826
USA,2020,6.9515,82.664,2.228,13.418,74.0,90.983,77.4144,10.27307,0.39116517101886794,0.917,0.3968309,26.16635,0.92,60158.9104528302,0.7,715.0,0.904,10.55677
USA,2019,6.9396,82.459,1.9975044,14.5111,74.0,90.983,79.138,9.849807,0.355,0.924,0.41535568,25.73765,0.93,62470.9299128669,0.8,715.0,0.92,10.826
USA,2018,6.8923,82.256,2.013038,14.0916,71.0,90.983,78.9896,10.083236,0.355,0.93,0.41407844,25.457413,0.927,61348.4565959474,0.8,715.0,0.927,10.779745
USA,2017,6.886,82.058,2.0295072,14.4114,75.0,90.983,78.8213,10.459948,0.355,0.938,0.4118056,27.327879,0.924,59907.7542608847,0.9,715.0,0.937,11.14
USA,2016,6.993,81.862,2.1266854,13.6503,74.0,90.983,78.8482,10.816154,0.355,0.947,0.41121885,26.364647,0.922,58965.9874885429,1.0,715.0,0.948,10.826
USA,2015,7.104,81.671,2.2686312,12.8624,76.0,90.983,78.8694,10.3403425,0.355,0.956,0.4123878,26.684587,0.92,58420.7030402533,1.1,715.0,0.949,10.826
USA,2014,7.119,81.483,2.3794491,12.3954,74.0,90.91785,79.0175,9.448165,0.355,0.957,0.41511607,26.349636,0.919,57301.6004243398,0.857,715.0,0.95,10.826
USA,2011,7.270243,80.944,2.7827454,12.0052,74.0,90.983,78.82,9.549865,0.355,0.965,0.40937114,24.235033,0.913,54954.4639140964,0.857,715.0,0.951,10.826
URY,2022,6.4939,95.207,2.494,17.482,71.6,91.44025,77.335,17.20146,0.31406668005769234,0.931,0.402,27.858,0.813,24426.6593485458,2.043,1300.0,0.92,8.527
URY,2021,6.4736,95.603,2.494,17.482,71.6,90.07,75.4356,17.672274,0.4847924530384615,0.932,0.40777358,26.51111,0.809,23257.2564088149,2.9,1300.0,0.932,8.527
URY,2020,6.4314,95.515,2.494,17.482,71.6,90.07,78.4298,17.608068,-0.17995913227924526,0.955,0.40156105,28.367638,0.821,22073.3748726635,2.5,1300.0,0.948,8.551203
URY,2019,6.4401,95.426,2.409878,18.8276,71.6,90.07,77.5085,17.705362,0.206,0.961,0.39676544,28.23868,0.821,23552.842731429,2.1,1300.0,0.952,8.527
URY,2018,6.2933,95.334,2.4128816,18.8463,70.0,90.07,77.611,17.97695,0.206,0.961,0.3968724,28.55011,0.819,23388.12900354,1.7,1300.0,0.952,8.650635
URY,2017,6.3788,95.24,2.393776,18.5447,70.0,90.07,77.6247,18.429834,0.206,0.961,0.3946453,28.268457,0.819,23384.7401885795,1.7,1300.0,0.951,8.38
